qdate,hl_ssm,tenor_bucket
2021-05-26,2.6876872063325794,5
2021-05-27,2.67571133119263,5
2021-05-28,2.6777985170577026,5
2021-06-01,2.678256993509116,5
2021-06-02,2.668334220371276,5
2021-06-03,2.689910128607047,5
2021-06-04,2.7446129433520543,5
2021-06-07,2.719539738254364,5
2021-06-08,2.684274336646485,5
2021-06-09,2.684987084171443,5
2021-06-10,2.685704931666283,5
2021-06-11,2.6699004093784047,5
2021-06-14,2.658311612261582,5
2021-06-15,2.64322029396992,5
2021-06-16,2.660412464034755,5
2021-06-17,2.6137979854957187,5
2021-06-18,2.6173294976581083,5
2021-06-21,2.668091372940669,5
2021-06-22,2.5663178606409422,5
2021-06-23,2.5616505006992067,5
2021-06-24,2.56003597955163,5
2021-06-25,2.590538936998096,5
2021-06-28,2.536119266478628,5
2021-06-29,2.549852405026195,5
2021-06-30,2.5542144461710334,5
2021-07-01,2.5034919713138413,5
2021-07-02,2.475778216456335,5
2021-07-06,2.4647930470895303,5
2021-07-07,2.47828053860067,5
2021-07-08,2.4969441775100885,5
2021-07-09,2.4769575093832583,5
2021-07-12,2.468594207104606,5
2021-07-13,2.4667309585928097,5
2021-07-14,2.4250033975968446,5
2021-07-15,2.4223384546399163,5
2021-07-16,2.437217330103376,5
2021-07-19,2.3905888207343122,5
2021-07-20,2.365327603585919,5
2021-07-21,2.4068005495615745,5
2021-07-22,2.42646959994027,5
2021-07-23,2.428938690308083,5
2021-07-26,2.3377469170165734,5
2021-07-27,2.2984577345360826,5
2021-07-28,2.267088215744589,5
2021-07-29,2.262488941206009,5
2021-07-30,2.2452358391294136,5
2021-08-02,2.2471496521884453,5
2021-08-03,2.2655978152203717,5
2021-08-04,2.269134907803787,5
2021-08-05,2.27304095976701,5
2021-08-06,2.274796952410015,5
2021-08-09,2.276613422763004,5
2021-08-10,2.286614705071876,5
2021-08-11,2.285437669876116,5
2021-08-12,2.2082136704273294,5
2021-08-13,2.0742958664262674,5
2021-08-16,1.8858451447460793,5
2021-08-17,1.9355426322017948,5
2021-08-18,2.308352950110922,5
2021-08-19,2.2180368861949225,5
2021-08-20,1.8544678601235605,5
2021-08-23,1.792739335133222,5
2021-08-24,2.040158722041818,5
2021-08-25,2.101678479014497,5
2021-08-26,2.0672492930721944,5
2021-08-27,2.0280635794316577,5
2021-08-30,1.92198273355841,5
2021-08-31,1.9241999021539036,5
2021-09-01,1.8217499636512289,5
2021-09-02,1.8210456193184932,5
2021-09-03,1.9095985237034538,5
2021-09-07,1.9274372640968542,5
2021-09-08,1.910179295433583,5
2021-09-09,1.8583609858668457,5
2021-09-10,1.801359419659731,5
2021-09-13,1.7297655047073532,5
2021-09-14,1.6969166507997653,5
2021-09-15,1.7967305120340358,5
2021-09-16,1.7942059671987525,5
2021-09-17,1.8339438669307482,5
2021-09-20,1.8335700604197778,5
2021-09-21,1.6514982661167414,5
2021-09-22,1.525966770500977,5
2021-09-23,1.6917762707053585,5
2021-09-24,1.7268533925595517,5
2021-09-27,1.6678267708879084,5
2021-09-28,1.6798466638709302,5
2021-09-29,1.6484221384347055,5
2021-09-30,1.6298757133962634,5
2021-10-01,1.5780223876218442,5
2021-10-04,1.535358054340526,5
2021-10-05,1.3900451978530532,5
2021-10-06,1.689266307681568,5
2021-10-07,1.677777306636724,5
2021-10-08,1.677340475400798,5
2021-10-12,1.674400805403794,5
2021-10-13,1.6451665949953338,5
2021-10-14,1.6146908767504644,5
2021-10-15,1.5938145490408473,5
2021-10-18,1.5769407523685364,5
2021-10-19,1.604361138004242,5
2021-10-20,1.6127245920197208,5
2021-10-21,1.5816330575480724,5
2021-10-22,1.634798650230091,5
2021-10-25,1.651312219174636,5
2021-10-26,1.7175196481817279,5
2021-10-27,1.666778016466371,5
2021-10-28,1.7042293110747078,5
2021-10-29,2.008277354056653,5
2021-11-01,1.7503055105120435,5
2021-11-02,1.8481218860709674,5
2021-11-03,1.9342590266953128,5
2021-11-04,1.8125970991387719,5
2021-11-05,1.8527462605961222,5
2021-11-08,1.805795612284043,5
2021-11-09,1.57421361447227,5
2021-11-10,1.4371592206841952,5
2021-11-12,1.5132787849818967,5
2021-11-15,1.6361543285351745,5
2021-11-16,1.587180300233754,5
2021-11-17,1.611284834114062,5
2021-11-18,1.5984817655039596,5
2021-11-19,1.5738114358111865,5
2021-11-22,1.5819753054763774,5
2021-11-23,1.5879991497797792,5
2021-11-24,1.5539992649774483,5
2021-11-26,1.5512123897345684,5
2021-11-29,1.5773350034430438,5
2021-11-30,1.6858525898697914,5
2021-12-01,1.5648154753603003,5
2021-12-02,1.5714236054536133,5
2021-12-03,1.511763143580594,5
2021-12-06,1.5248917572132696,5
2021-12-07,1.5218246975333676,5
2021-12-08,1.5492702139720012,5
2021-12-09,1.3903040436876133,5
2021-12-10,1.3952862020050334,5
2021-12-13,1.5132704779816264,5
2021-12-14,1.310219390644831,5
2021-12-15,1.247377413197455,5
2021-12-16,1.1711486602170575,5
2021-12-17,1.1448038374972884,5
2021-12-20,1.1268917726119474,5
2021-12-21,1.155694854525474,5
2021-12-22,1.1491338479080155,5
2021-12-23,1.1696533437707461,5
2021-12-27,1.155199564926888,5
2021-12-28,1.1693690340771428,5
2021-12-29,1.1477599241034662,5
2021-12-30,1.0819532814712458,5
2021-12-31,1.087357015518461,5
2022-01-03,1.085211960679575,5
2022-01-04,1.0725763642059245,5
2022-01-05,1.0844649337256635,5
2022-01-06,1.0737443934819086,5
2022-01-07,1.0812340959093876,5
2022-01-10,1.084517822458089,5
2022-01-11,1.0777359635493255,5
2022-01-12,1.086093286545657,5
2022-01-13,1.0760615050646176,5
2022-01-14,1.0536141375662065,5
2022-01-18,1.0737810787107083,5
2022-01-19,1.09146710466727,5
2022-01-20,1.15716373370759,5
2022-01-21,1.030221890259174,5
2022-01-24,1.0146651394594741,5
2022-01-25,1.0453090229837252,5
2022-01-26,1.08101280009732,5
2022-01-27,1.1225396339908358,5
2022-01-28,1.1157998035985337,5
2022-01-31,1.1320452146484654,5
2022-02-01,1.0849314181700678,5
2022-02-02,1.1169172556643638,5
2022-02-03,1.1693994941427426,5
2022-02-04,1.2898414889724708,5
2022-02-07,1.3043417312652954,5
2022-02-08,1.3457168648030635,5
2022-02-09,1.3745137267480922,5
2022-02-10,1.400011369377012,5
2022-02-11,1.3024038056589209,5
2022-02-14,1.311928401285338,5
2022-02-15,1.2987546055525512,5
2022-02-16,1.2621303371323789,5
2022-02-17,1.2314079386960628,5
2022-02-18,1.1996600740888264,5
2022-02-22,1.191302476044387,5
2022-02-23,1.2903890710820543,5
2022-02-24,1.2474224032843544,5
2022-02-25,1.1901250843927451,5
2022-02-28,1.2043172930533292,5
2022-03-01,1.0156244715238067,5
2022-03-02,0.9536542065986557,5
2022-03-03,0.943975588859639,5
2022-03-04,0.9429820299135319,5
2022-03-07,1.050886388246866,5
2022-03-08,0.9683634354250079,5
2022-03-09,0.9586079611206979,5
2022-03-10,0.9705002576778938,5
2022-03-11,1.0082337546770455,5
2022-03-14,1.0166231460078574,5
2022-03-15,1.0537171491577952,5
2022-03-16,1.1018750516105562,5
2022-03-17,1.0421670546529145,5
2022-03-18,1.0453668442180275,5
2022-03-21,1.0436583291056423,5
2022-03-22,1.0323566413834013,5
2022-03-23,1.0405504396275953,5
2022-03-24,1.0337133169348602,5
2022-03-25,1.0312102413701596,5
2022-03-28,1.072164565168517,5
2022-03-29,1.1027432962168986,5
2022-03-30,1.1166145248379389,5
2022-03-31,1.1491293568910796,5
2022-04-01,1.1213353561812447,5
2022-04-04,1.1137235688451026,5
2022-04-05,1.1387325926007608,5
2022-04-06,1.126170227953614,5
2022-04-07,1.1260829677034203,5
2022-04-08,1.1332527331514963,5
2022-04-11,1.142868899327125,5
2022-04-12,1.1294022285971872,5
2022-04-13,1.1302431188095707,5
2022-04-14,1.130417026197042,5
2022-04-18,1.138729491336846,5
2022-04-19,1.16052136738472,5
2022-04-20,1.1646144726178411,5
2022-04-21,1.1536909002804598,5
2022-04-22,1.1557193028279342,5
2022-04-25,1.1696432995399704,5
2022-04-26,1.1583547678918082,5
2022-04-27,1.145962870519322,5
2022-04-28,1.1364788515929887,5
2022-04-29,1.0493060708292905,5
2022-05-02,1.0249512458356271,5
2022-05-03,0.997488615138811,5
2022-05-04,1.0096491877352436,5
2022-05-05,1.0196077941273463,5
2022-05-06,1.025784260746393,5
2022-05-09,1.0309095081836548,5
2022-05-10,1.019204224025108,5
2022-05-11,1.0223066674392596,5
2022-05-12,1.013614250921503,5
2022-05-13,0.9931635616225667,5
2022-05-16,1.0160858702736468,5
2022-05-17,0.9834029457239845,5
2022-05-18,0.9845763977038402,5
2022-05-19,0.9832300344727114,5
2022-05-20,0.9812976143339218,5
2022-05-23,0.9834593607740368,5
2022-05-24,0.9788808918084853,5
2022-05-25,0.9815626505592208,5
2022-05-26,0.9749926029972082,5
2022-05-27,0.9751699201215644,5
2022-05-31,1.013381133767084,5
2022-06-01,1.0422417901449528,5
2022-06-02,1.0847691178160812,5
2022-06-03,1.0461678352341788,5
2022-06-06,1.0450154073944915,5
2022-06-07,1.0489514470145689,5
2022-06-08,1.042925632353729,5
2022-06-09,1.0644840104513165,5
2022-06-10,1.06289041980634,5
2022-06-13,1.0547418796902357,5
2022-06-14,1.0464306778009071,5
2022-06-15,1.1249839182898127,5
2022-06-16,1.1649565051191015,5
2022-06-17,1.101141665643905,5
2022-06-21,1.0990416434802972,5
2022-06-22,1.0981133351880206,5
2022-06-23,1.103665792609659,5
2022-06-24,1.1083230354961549,5
2022-06-27,1.0807728904325204,5
2022-06-28,1.1071905020708936,5
2022-06-29,1.1774145085249397,5
2022-06-30,1.25190081807986,5
2022-07-01,1.3133828304997037,5
2022-07-05,1.3369798498164513,5
2022-07-06,1.3271945248637522,5
2022-07-07,1.3209281152389079,5
2022-07-08,1.3239366605029717,5
2022-07-11,1.3230433306125953,5
2022-07-12,1.3212317971877345,5
2022-07-13,1.3231828778234864,5
2022-07-14,1.3207804855432586,5
2022-07-15,1.3321265474354473,5
2022-07-18,1.3324328778583405,5
2022-07-19,1.3243065810133485,5
2022-07-20,1.3214062261218562,5
2022-07-21,1.3008083399535384,5
2022-07-22,1.3465994448092897,5
2022-07-25,1.353047707772818,5
2022-07-26,1.348713750337355,5
2022-07-27,1.3329447917978456,5
2022-07-28,1.3203881008412621,5
2022-07-29,1.3246920377958458,5
2022-08-01,1.3162023011529045,5
2022-08-02,1.3357426627394482,5
2022-08-03,1.322757139382294,5
2022-08-04,1.303395255584781,5
2022-08-05,1.2591285415251454,5
2022-08-08,1.2506504184836567,5
2022-08-09,1.2338675817618463,5
2022-08-10,1.2149736038269696,5
2022-08-11,1.201808282158574,5
2022-08-12,1.2508487815694551,5
2022-08-15,1.2393144998282606,5
2022-08-16,1.2415621646970012,5
2022-08-17,1.2560461975035135,5
2022-08-18,1.2884662946071355,5
2022-08-19,1.2774270084955062,5
2022-08-22,1.278093687211337,5
2022-08-23,1.2584295213360663,5
2022-08-24,1.3002867277515255,5
2022-08-25,1.3482063790821357,5
2022-08-26,1.319596101998286,5
2022-08-29,1.4367758454169683,5
2022-08-30,1.5230831295200844,5
2022-08-31,1.540282588389296,5
2022-09-01,1.5432055256896113,5
2022-09-02,1.4377570528579489,5
2022-09-06,1.5561418732759538,5
2022-09-07,1.565271816944243,5
2022-09-08,1.5563510716163602,5
2022-09-09,1.5302710399090766,5
2022-09-12,1.528065699683956,5
2022-09-13,1.4887612520687163,5
2022-09-14,1.4501082609008429,5
2022-09-15,1.5351825668418568,5
2022-09-16,1.5272900151176285,5
2022-09-19,1.5277775379704095,5
2022-09-20,1.5384225252759995,5
2022-09-21,1.5326779034607263,5
2022-09-22,1.5365236533994358,5
2022-09-23,1.5435673358470132,5
2022-09-26,1.4841431607803508,5
2022-09-27,1.456525295130078,5
2022-09-28,1.4360720374107772,5
2022-09-29,1.391463026685957,5
2022-09-30,1.4162111035407285,5
2022-10-03,1.449250729972687,5
2022-10-04,1.3533168410008245,5
2022-10-05,1.3791084982039492,5
2022-10-06,1.4015076305127696,5
2022-10-07,1.4070400937796705,5
2022-10-11,1.3809774052806398,5
2022-10-12,1.3902473857435869,5
2022-10-13,1.4037529258656156,5
2022-10-14,1.4142433871986893,5
2022-10-17,1.4068305938576013,5
2022-10-18,1.3745280035562473,5
2022-10-19,1.36805377381558,5
2022-10-20,1.3856304219091478,5
2022-10-21,1.3918809426101824,5
2022-10-24,1.3445834520696456,5
2022-10-25,1.412274982564774,5
2022-10-26,1.3535922248006975,5
2022-10-27,1.3726686807322384,5
2022-10-28,1.5159263821671467,5
2022-10-31,1.5023597488039189,5
2022-11-01,1.5612245901035449,5
2022-11-02,1.519652793264693,5
2022-11-03,1.465459478185324,5
2022-11-04,1.5515039375497002,5
2022-11-07,1.6238783854565249,5
2022-11-08,1.7142001330792889,5
2022-11-09,1.6987799146071936,5
2022-11-10,1.6772919336923704,5
2022-11-14,1.7478411066725075,5
2022-11-15,1.7316414699353704,5
2022-11-16,1.8311955551172276,5
2022-11-17,1.8194768437330924,5
2022-11-18,1.849391750275891,5
2022-11-21,1.8149243798230512,5
2022-11-22,1.7939549238684718,5
2022-11-23,1.8174384650645963,5
2022-11-25,1.8584486193377125,5
2022-11-28,1.8822824404170169,5
2022-11-29,1.8306496136972725,5
2022-11-30,1.7548015127068102,5
2022-12-01,1.7609141023218369,5
2022-12-02,1.624774522672495,5
2022-12-05,1.746825950828414,5
2022-12-06,1.7434321826889658,5
2022-12-07,1.7395599842249776,5
2022-12-08,1.7409685770995937,5
2022-12-09,1.7605548226327448,5
2022-12-12,1.7328727497324834,5
2022-12-13,1.7171914970260174,5
2022-12-14,1.8234250842790154,5
2022-12-15,1.6505880418939505,5
2022-12-16,1.671875498861907,5
2022-12-19,1.9524997030443259,5
2022-12-20,1.9992260723204345,5
2022-12-21,1.9916946506256512,5
2022-12-22,1.9680769281075647,5
2022-12-23,1.9274288827029646,5
2022-12-27,2.0704786616202147,5
2022-12-28,1.996034679806587,5
2022-12-29,1.8117883362075635,5
2022-12-30,1.7085944286862733,5
2023-01-03,1.5687287260330698,5
2023-01-04,1.5491901429740929,5
2023-01-05,1.5756608170585857,5
2023-01-06,1.5808730307227632,5
2023-01-09,1.5802662662913824,5
2023-01-10,1.5839327519817141,5
2023-01-11,1.5871457196809466,5
2023-01-12,1.5846076511468883,5
2023-01-13,1.583659233828889,5
2023-01-17,1.5605428974953683,5
2023-01-18,1.5599088940204584,5
2023-01-19,1.5679502878511502,5
2023-01-20,1.567857984460227,5
2023-01-23,1.5638301259536969,5
2023-01-24,1.564068111711349,5
2023-01-25,1.5604924033536665,5
2023-01-26,1.5905634148477374,5
2023-01-27,1.6647308677462547,5
2023-01-30,1.6489534495488387,5
2023-01-31,1.5773796393992707,5
2023-02-01,1.6167832785653788,5
2023-02-02,1.6517759390381723,5
2023-02-03,1.6046005050508079,5
2023-02-06,1.6009671829789853,5
2023-02-07,1.6066862661044452,5
2023-02-08,1.6160987859802836,5
2023-02-09,1.652142435986691,5
2023-02-10,1.6657587095142383,5
2023-02-13,1.6219734323631654,5
2023-02-14,1.6014939834182702,5
2023-02-15,1.6395739346651914,5
2023-02-16,1.6416171186489759,5
2023-02-17,1.633400640831497,5
2023-02-21,1.5806069487700165,5
2023-02-22,1.628826362867871,5
2023-02-23,1.6415537816879056,5
2023-02-24,1.605934831004409,5
2023-02-27,1.5256410104443598,5
2023-02-28,1.5107916693938703,5
2023-03-01,1.452937669706072,5
2023-03-02,1.4640156368409836,5
2023-03-03,1.4670854272657676,5
2023-03-06,1.4962349147814045,5
2023-03-07,1.4864341239283767,5
2023-03-08,1.5331353248300574,5
2023-03-09,1.557716164262704,5
2023-03-10,1.52549218532986,5
2023-03-13,1.5219947397249336,5
2023-03-14,1.5157839937941122,5
2023-03-15,1.5193776454330725,5
2023-03-16,1.5595316704750697,5
2023-03-17,1.5933173010269526,5
2023-03-20,1.6819730540126234,5
2023-03-21,1.6107068927124197,5
2023-03-22,1.593182861370213,5
2023-03-23,1.578156417817843,5
2023-03-24,1.5802649610858464,5
2023-03-27,1.5944775916297713,5
2023-03-28,1.5739187860935542,5
2023-03-29,1.5848761360660948,5
2023-03-30,1.597949204901472,5
2023-03-31,1.619515542570645,5
2023-04-03,1.6250551754350087,5
2023-04-04,1.6736436521311484,5
2023-04-05,1.6395045374027786,5
2023-04-06,1.7619386848032976,5
2023-04-07,1.7413900406744713,5
2023-04-10,1.699022912926809,5
2023-04-11,1.6808538130996273,5
2023-04-12,1.724463990241582,5
2023-04-13,1.7564173404134993,5
2023-04-14,1.7126001800464747,5
2023-04-17,1.6891146675682427,5
2023-04-18,1.7707263121905876,5
2023-04-19,1.8079350051860936,5
2023-04-20,1.8003594024890242,5
2023-04-21,1.7856168004471145,5
2023-04-24,1.772994886410584,5
2023-04-25,1.8215433794748788,5
2023-04-26,1.7111568570157827,5
2023-04-27,1.8952107069577018,5
2023-04-28,1.845249552557201,5
2023-05-01,1.8502227321502038,5
2023-05-02,1.84930558870071,5
2023-05-03,1.888994199601567,5
2023-05-04,1.826163026348158,5
2023-05-05,1.866601286651589,5
2023-05-08,1.757242169753531,5
2023-05-09,1.6233184550018684,5
2023-05-10,1.5168152599777185,5
2023-05-11,1.5193439293751467,5
2023-05-12,1.5713443803233418,5
2023-05-15,1.582842976556451,5
2023-05-16,1.5910337414378803,5
2023-05-17,1.6459611828370717,5
2023-05-18,1.6278563816379399,5
2023-05-19,1.6108658878039805,5
2023-05-22,1.6568651484530235,5
2023-05-23,1.7112141265044025,5
2023-05-24,1.6751868107277317,5
2023-05-25,1.5950477701349906,5
2023-05-26,1.5975577022639273,5
2023-05-30,1.690545293497639,5
2023-05-31,1.6164776434459842,5
2023-06-01,1.6668224398785088,5
2023-06-02,1.8863069605791551,5
2023-06-05,1.9492341855006934,5
2023-06-06,1.9331742445671067,5
2023-06-07,1.94073032291613,5
2023-06-08,1.9249016100010348,5
2023-06-09,1.8814019352706461,5
2023-06-12,1.944081589330546,5
2023-06-13,1.937021268879993,5
2023-06-14,1.9860310188128132,5
2023-06-15,2.027521871883101,5
2023-06-16,2.0366890329248886,5
2023-06-20,2.009792683262128,5
2023-06-21,1.9208683388745376,5
2023-06-22,1.8929553675834494,5
2023-06-23,1.9144850080809228,5
2023-06-26,1.931263607390372,5
2023-06-27,1.9610531416225077,5
2023-06-28,1.9669198127318193,5
2023-06-29,2.0211959374496673,5
2023-06-30,1.9384577781531138,5
2023-07-03,1.9395262065621823,5
2023-07-05,1.8996763345566183,5
2023-07-06,1.9292216560260904,5
2023-07-07,1.9674578807071146,5
2023-07-10,2.00638427351646,5
2023-07-11,1.998089242783047,5
2023-07-12,2.0475567563564034,5
2023-07-13,2.0104780487995546,5
2023-07-14,1.9984521644284259,5
2023-07-17,2.0058025411949605,5
2023-07-18,2.0485040815071542,5
2023-07-19,2.0983989078005973,5
2023-07-20,2.1143298752675554,5
2023-07-21,2.193857910129961,5
2023-07-24,2.3346609573311126,5
2023-07-25,2.6023195033052517,5
2023-07-26,2.124298185331124,5
2023-07-27,2.022196953979871,5
2023-07-28,2.073367438351178,5
2023-07-31,2.3649569840595603,5
2023-08-01,2.1393354551813206,5
2023-08-02,2.080065482574951,5
2023-08-03,2.178415828942605,5
2023-08-04,2.2050611043340957,5
2023-08-07,2.2240010439288818,5
2023-08-08,2.177033975700723,5
2023-08-09,2.11073929084799,5
2023-08-10,2.101649119203061,5
2023-08-11,2.1619748854047414,5
2023-08-14,2.1670172581492246,5
2023-08-15,2.15193652276082,5
2023-08-16,2.1537331795833303,5
2023-08-17,2.1396205826756463,5
2023-08-18,2.114957829372088,5
2023-08-21,2.1253894563460953,5
2023-08-22,2.098876682264175,5
2023-08-23,2.1315322228625653,5
2023-08-24,2.1571347931363576,5
2023-08-25,2.085917788974807,5
2023-08-28,2.413977728277876,5
2023-08-29,2.4101150962662348,5
2023-08-30,2.395870435553305,5
2023-08-31,2.306652378818659,5
2023-09-01,2.338557887915465,5
2023-09-05,2.3195472804479254,5
2023-09-06,2.1700481814816737,5
2023-09-07,2.261326318082986,5
2023-09-08,2.2614620855634735,5
2023-09-11,2.2632434326096194,5
2023-09-12,2.265425209187138,5
2023-09-13,2.195908366693859,5
2023-09-14,2.110707948048115,5
2023-09-15,1.942848140528124,5
2023-09-18,2.1344028302803006,5
2023-09-19,2.177851097476267,5
2023-09-20,2.1845531709534223,5
2023-09-21,2.195856602771229,5
2023-09-22,2.2086733302833714,5
2023-09-25,2.2807605727785667,5
2023-09-26,2.2672347733639393,5
2023-09-27,2.2596297116829898,5
2023-09-28,2.2420838980195468,5
2023-09-29,2.2609481894629977,5
2023-10-02,2.174551383610186,5
2023-10-03,2.194833163235352,5
2023-10-04,2.1951190580734754,5
2023-10-05,2.20762240950833,5
2023-10-06,2.2234233805397583,5
2023-10-10,2.245865085378161,5
2023-10-11,2.1587259401357097,5
2023-10-12,2.1338592149556264,5
2023-10-13,2.2042085422305964,5
2023-10-16,2.242742426353868,5
2023-10-17,2.029765514441088,5
2023-10-18,1.9925310353802472,5
2023-10-19,2.017583449691098,5
2023-10-20,2.055073079655894,5
2023-10-23,2.0799661425666907,5
2023-10-24,2.0775799807449773,5
2023-10-25,2.0836765896726455,5
2023-10-26,2.0717031234720604,5
2023-10-27,2.2144365231232572,5
2023-10-30,2.2034856288359252,5
2023-10-31,2.1690914337918366,5
2023-11-01,2.083764009431138,5
2023-11-02,2.2699092001905083,5
2023-11-03,2.1661119697428806,5
2023-11-06,2.1314321273818004,5
2023-11-07,2.09080172505315,5
2023-11-08,2.1684106967409,5
2023-11-09,2.3273732850406206,5
2023-11-10,2.4158125610222423,5
2023-11-13,2.277336564065138,5
2023-11-14,2.173735109786309,5
2023-11-15,2.0831988315870644,5
2023-11-16,2.137364891299353,5
2023-11-17,2.1082065941414037,5
2023-11-20,2.151496911952542,5
2023-11-21,2.1516597324950015,5
2023-11-22,2.1558918078273903,5
2023-11-24,2.156795500363637,5
2023-11-27,2.129515812389719,5
2023-11-28,2.1286026482119786,5
2023-11-29,2.1662510753479016,5
2023-11-30,2.1209421701072033,5
2023-12-01,2.01205426483304,5
2023-12-04,1.9091179045859767,5
2023-12-05,1.930695633619371,5
2023-12-06,1.9134111652523371,5
2023-12-07,1.9206683805321716,5
2023-12-08,1.8838077997330107,5
2023-12-11,1.8970484951950348,5
2023-12-12,1.8855561262465106,5
2023-12-13,1.7539005523625573,5
2023-12-14,1.7565530641722071,5
2023-12-15,1.7846958336091323,5
2023-12-18,1.8007932441179877,5
2023-12-19,1.808755587262861,5
2023-12-20,1.8336728600367271,5
2023-12-21,1.8495558005451764,5
2023-12-22,1.8277393274580038,5
2023-12-26,1.7990018288830139,5
2023-12-27,1.7904433438955352,5
2023-12-28,1.722481049408373,5
2023-12-29,1.8352247824178456,5
2024-01-02,1.8066190901053658,5
2024-01-03,1.8077975380742206,5
2024-01-04,1.8222428767326055,5
2024-01-05,1.812140931614506,5
2024-01-08,1.7703624687315458,5
2024-01-09,1.7858042135232008,5
2024-01-10,1.7682995564428254,5
2024-01-11,1.8215169505008064,5
2024-01-12,1.7962310507991954,5
2024-01-16,1.784472597170353,5
2024-01-17,1.721950082267244,5
2024-01-18,1.6581119623195906,5
2024-01-19,1.6168713290596675,5
2024-01-22,1.5417991473809802,5
2024-01-23,1.3934212107950419,5
2024-01-24,1.1109606008732509,5
2024-01-25,1.3894143249429802,5
2024-01-26,1.3990721497201286,5
2024-01-29,1.4330465127148824,5
2024-01-30,1.2947187037944778,5
2024-01-31,1.4448123153038825,5
2024-02-01,1.4122280305206742,5
2024-02-02,1.3950021220487598,5
2024-02-05,1.3554264430726997,5
2024-02-06,1.3162319316163609,5
2024-02-07,1.34700499720531,5
2024-02-08,1.3600366111294193,5
2024-02-09,1.3696972628544524,5
2024-02-12,1.3697059267913014,5
2024-02-13,1.3667048352961813,5
2024-02-14,1.3736636410172824,5
2024-02-15,1.3912431287903482,5
2024-02-16,1.3823526486692639,5
2024-02-20,1.3823184455425659,5
2024-02-21,1.3915504309819149,5
2024-02-22,1.3914904867776465,5
2024-02-23,1.3719007848118487,5
2024-02-26,1.3643961153530035,5
2024-02-27,1.3563816603648398,5
2024-02-28,1.3570125532978907,5
2024-02-29,1.4150972689678039,5
2024-03-01,1.4132821202936008,5
2024-03-04,1.4134866943790088,5
2024-03-05,1.4216647842831325,5
2024-03-06,1.3433456534037294,5
2024-03-07,1.4449993140678647,5
2024-03-08,1.4597854099320946,5
2024-03-11,1.4565869500435562,5
2024-03-12,1.455327417721575,5
2024-03-13,1.448706446580619,5
2024-03-14,1.467561556044045,5
2024-03-15,1.4953965309259476,5
2024-03-18,1.517444820538051,5
2024-03-19,1.4687649153268991,5
2024-03-20,1.4762094823915477,5
2024-03-21,1.4807349408499966,5
2024-03-22,1.499330813315929,5
2024-03-25,1.4926278617817845,5
2024-03-26,1.461522241776408,5
2024-03-27,1.4563155735426427,5
2024-03-28,1.457214727776253,5
2024-04-01,1.4588895483897368,5
2024-04-02,1.4403482021810283,5
2024-04-03,1.4728478735625947,5
2024-04-04,1.4630906513415556,5
2024-04-05,1.4628787740918054,5
2024-04-08,1.4713138641618553,5
2024-04-09,1.44443017430292,5
2024-04-10,1.4074652625560369,5
2024-04-11,1.4580624253559795,5
2024-04-12,1.4453451456174862,5
2024-04-15,1.4303576053625693,5
2024-04-16,1.3968914318098242,5
2024-04-17,1.4553901858144445,5
2024-04-18,1.4695328030131998,5
2024-04-19,1.5086607077137555,5
2024-04-22,1.4748953773395184,5
2024-04-23,1.463333598945125,5
2024-04-24,1.4814127648280104,5
2024-04-25,1.4513089989341739,5
2024-04-26,1.440117834235821,5
2024-04-29,1.4180427381697596,5
2024-04-30,1.4144089927605312,5
2024-05-01,1.6120809318104965,5
2024-05-02,1.4904850215584342,5
2024-05-03,1.4437062732710702,5
2024-05-06,1.5298822321081813,5
2024-05-07,1.554464742966085,5
2024-05-08,1.7059895082897851,5
2024-05-09,1.6057664011328818,5
2024-05-10,1.3971179243761958,5
2024-05-13,1.249175519081481,5
2024-05-14,1.3111874192290818,5
2024-05-15,1.375103557508483,5
2024-05-16,1.369196477787961,5
2024-05-17,1.3855540832807942,5
2024-05-20,1.4710168636029983,5
2024-05-21,1.4451909963582068,5
2024-05-22,1.4308853512899604,5
2024-05-23,1.4263759334872226,5
2024-05-24,1.4331409663091565,5
2024-05-28,1.4470493204841828,5
2024-05-29,1.4233377262808968,5
2024-05-30,1.4632726017834614,5
2024-05-31,1.4267407305742854,5
2024-06-03,1.403235019539252,5
2024-06-04,1.429101974404211,5
2024-06-05,1.4429723622279407,5
2024-06-06,1.461937810509219,5
2024-06-07,1.496555682727579,5
2024-06-10,1.544608065427508,5
2024-06-11,1.5185255747464075,5
2024-06-12,1.5025218249291725,5
2024-06-13,1.6184894622277333,5
2024-06-14,1.6329434378802117,5
2024-06-17,1.6254021043625604,5
2024-06-18,1.606184769260491,5
2024-06-20,1.5979461724083395,5
2024-06-21,1.5631093972444707,5
2024-06-24,1.5362027349824936,5
2024-06-25,1.5845664179322594,5
2024-06-26,1.5980263252095133,5
2024-06-27,1.590775501334352,5
2024-06-28,1.5802295440599963,5
2024-07-01,1.5400211120584337,5
2024-07-02,1.6096205043994165,5
2024-07-03,1.6146218068766058,5
2024-07-05,1.6166509090011618,5
2024-07-08,1.6792815277984943,5
2024-07-09,1.751161341544742,5
2024-07-10,1.798623087538421,5
2024-07-11,1.653381589876594,5
2024-07-12,1.6264031384437794,5
2024-07-15,1.7128817875210323,5
2024-07-16,1.704283023755003,5
2024-07-17,1.6992690410043754,5
2024-07-18,1.6790605543142463,5
2024-07-19,1.731775299583266,5
