# Dates where smoothed structural mean exhibits jump greater than 2x rolling 3m std
tenor,date,mu_jump_bp
20,2013-08-16,28.34040280231117
20,2013-09-17,28.69856500412584
20,2013-12-05,29.909468364992367
20,2013-12-09,30.20727074725651
20,2013-12-10,30.359372044174954
20,2013-12-13,30.492640079289593
20,2013-12-20,31.076480659357816
20,2014-04-15,31.72883844016699
20,2014-05-01,31.46429948138708
20,2014-05-30,31.687692565186673
20,2014-09-11,32.57259752813263
20,2014-09-16,32.46463105067977
20,2014-09-17,32.33548439843196
20,2014-09-29,32.682341039872504
20,2014-10-02,32.620994778962
20,2014-10-29,32.01828958562581
20,2014-12-02,31.340279734399875
20,2014-12-04,31.509420584775945
20,2014-12-26,30.642185634192323
20,2014-12-29,30.381283816267427
20,2015-01-15,29.810466354885058
20,2015-02-27,28.46110922260825
20,2015-03-03,28.154708943530242
20,2015-03-04,27.96577157492972
20,2015-03-06,27.60580504367394
20,2015-03-09,27.302373656313154
20,2015-04-30,26.209947545074
20,2015-05-05,26.030441621165565
20,2015-05-13,26.00629952160158
20,2015-08-06,27.37855464120155
20,2015-08-13,27.485968640682376
20,2015-08-28,27.507153112957464
20,2015-09-14,28.044582796917275
20,2015-09-17,28.15240355929226
20,2015-10-08,29.088538144475454
20,2015-10-14,29.339852648763767
20,2015-10-26,29.74265854294031
20,2015-11-06,30.217547267573963
20,2015-11-18,30.67494196305896
20,2015-11-25,31.101869414820584
20,2015-11-30,31.41632182334963
20,2015-12-01,31.585211460984183
20,2015-12-09,32.082610434768995
20,2015-12-14,32.40200102854451
20,2015-12-16,32.738439034811684
20,2015-12-18,32.68806017062807
20,2015-12-22,32.879322109477044
20,2016-01-06,32.94294348289754
20,2016-01-21,33.34710975615211
20,2016-02-11,34.05882935917409
20,2016-02-19,34.54531654946118
20,2016-03-23,34.52868515774141
20,2016-03-30,34.84573293798856
20,2016-04-20,34.57581372220143
20,2016-04-22,34.75296357383637
20,2016-04-28,34.90865981933268
20,2016-05-05,35.10391363650076
20,2016-06-13,35.87597455318779
20,2016-06-22,36.04375224846507
20,2016-10-07,34.2029654670671
20,2016-11-07,34.06820883840871
20,2016-11-09,33.89761310338485
20,2016-11-10,34.09510055708551
20,2016-11-21,33.916751229929616
20,2016-11-30,33.62859708250508
20,2016-12-01,33.49710792432284
20,2016-12-16,33.20950445552885
20,2017-01-12,32.37537682254171
20,2017-01-13,32.23659853462382
20,2017-01-23,31.78404860489826
20,2017-02-08,31.15958292540685
20,2017-02-09,31.049741325376516
20,2017-02-10,30.904920269188175
20,2017-02-14,30.72059478199811
20,2017-02-22,30.237334327809894
20,2017-06-27,29.69936432961631
20,2017-09-21,30.66948432374418
20,2017-10-11,30.42278700210183
20,2017-10-17,30.40225672272997
20,2017-10-18,30.25245603861149
20,2017-11-14,29.84309149463133
20,2017-11-27,29.733412374787207
20,2017-12-01,29.937921458543684
20,2018-01-24,28.261272890327646
20,2018-02-02,27.90565836798744
20,2018-02-06,27.755166373672335
20,2018-04-18,26.86896416079852
20,2018-04-25,26.71728998467543
20,2018-05-14,26.914038214528546
20,2018-05-23,26.726451283257994
20,2018-06-08,27.101600575204703
20,2018-06-11,26.993539249769924
20,2018-08-29,26.91833785816744
20,2018-09-18,26.705771747866113
20,2018-09-27,26.63429237797815
20,2018-10-03,26.553289598205744
20,2018-11-02,26.245747817574628
20,2018-11-28,26.118618329088328
20,2018-12-04,26.270200926970507
20,2018-12-27,26.565624534121078
20,2018-12-28,26.483226353930455
20,2019-01-23,26.186722365863744
20,2019-02-20,25.847186540178978
20,2019-02-26,25.858597332910634
20,2019-03-14,25.9068637736867
20,2019-03-28,26.013211044117586
20,2019-05-06,25.223680740744225
20,2019-06-19,24.45247273473865
20,2019-07-10,24.32160088388959
20,2019-08-13,23.916545241587087
20,2019-08-22,23.742815196584736
20,2019-08-23,23.61081343748892
20,2019-10-11,22.811530696755767
20,2019-12-18,22.112079643219218
20,2020-01-17,21.901984101825214
20,2020-02-28,22.13643487568937
20,2020-03-03,22.076871790948044
20,2020-03-10,22.331489586213067
20,2020-03-11,22.712124660836768
20,2020-03-13,23.1811986731626
20,2020-03-16,22.813417227081572
20,2020-03-17,21.98551137772916
20,2020-03-24,21.700992371324514
20,2020-03-27,21.945682748702602
20,2020-08-19,23.056740559035866
20,2020-09-04,22.97861101220944
20,2020-09-18,22.832639278554318
20,2020-09-22,22.596478823066704
20,2020-11-03,21.511744162764696
20,2020-11-16,21.0163372599532
20,2020-11-24,20.625794030800627
20,2020-12-18,20.042380076260027
20,2020-12-23,19.807706760242166
20,2020-12-30,19.4734883757277
20,2021-01-05,19.16169786257071
20,2021-01-06,18.983961283165144
20,2021-01-08,19.124104775289155
20,2021-01-12,18.941729533010154
20,2021-01-13,18.83927652841745
20,2021-01-14,18.735773256576177
20,2021-01-20,18.496570431466726
20,2021-01-21,18.375244476957256
20,2021-01-22,18.23982876125081
20,2021-01-28,17.870971911718588
20,2021-02-03,17.63295457165087
20,2021-02-19,16.659853590904422
20,2021-02-22,16.435604186991945
20,2021-02-23,16.266726516853396
20,2021-02-24,16.0981273003005
20,2021-04-09,15.760316864930866
20,2021-05-12,15.015520958336174
20,2021-06-03,14.664263152631298
20,2021-06-16,14.48474416514463
20,2021-06-17,14.612518510301864
20,2021-06-23,14.9346478180862
20,2021-06-24,14.765962932064593
20,2021-07-13,14.929228977307902
20,2021-09-15,16.098214877789694
20,2021-09-17,15.91124204796106
20,2021-09-28,15.761961685045852
20,2021-10-22,16.21160258837441
20,2021-10-28,16.646911098137156
20,2021-10-29,16.938581373849622
20,2021-11-01,16.580618517428906
20,2021-11-03,16.341170984234406
20,2021-12-01,15.778508259942651
20,2021-12-06,16.12095026224961
20,2021-12-13,16.238548195139114
20,2021-12-15,16.544465281057818
20,2022-01-13,16.385477979800218
20,2022-01-26,16.437044797630364
20,2022-03-04,16.678564663595985
20,2022-03-15,16.343289954992997
20,2022-03-17,15.693737265067124
20,2022-03-21,16.36477722886775
20,2022-04-29,17.784568535705517
20,2022-05-13,17.952204652367342
20,2022-06-01,18.612860649409885
20,2022-06-03,18.527370388322375
20,2022-06-27,19.16255330443423
20,2022-08-30,19.435679041141054
20,2022-09-01,19.10071532702675
20,2022-09-23,18.881197477932268
20,2022-10-20,17.859435981693142
20,2022-10-24,17.43275608881856
20,2022-11-02,17.006191889385466
20,2022-12-01,17.087104318809963
20,2023-01-31,16.83192992576301
20,2023-02-15,17.089532073121863
20,2023-02-16,16.7707549993621
20,2023-02-22,17.023598362847533
20,2023-03-17,17.189433702781336
20,2023-03-31,17.598788939482336
20,2023-04-28,17.266586624035043
20,2023-06-29,16.610134498191496
20,2023-07-12,16.43304543074977
20,2023-07-24,16.626820364399457
20,2023-08-03,15.963254147281734
20,2023-08-23,15.296820705397124
20,2023-09-07,15.045435739565864
20,2023-09-15,15.217764607693976
20,2023-12-13,13.557715098108442
20,2024-03-20,13.717121319025326
20,2024-03-27,13.697369354180587
20,2024-04-11,13.37304038926908
20,2024-04-15,13.290497707610275
20,2024-04-17,13.171454680462142
20,2024-05-17,12.849537275958149
20,2024-05-23,12.837112994941336
20,2024-05-27,12.737702944928571
20,2024-05-28,12.624436227976659
20,2024-05-29,12.755753900444848
20,2024-06-03,12.495000884426767
20,2024-07-01,11.778052844333788
20,2024-09-04,9.963662948597241
20,2024-09-13,9.553718091360174
20,2024-09-23,9.23602075693823
20,2024-10-02,8.799176298057443
20,2024-10-09,8.625742328089316
20,2024-10-14,8.418732576310987
20,2024-10-15,8.314476334726068
20,2024-10-18,8.093419366062133
20,2024-10-24,7.757581799277894
20,2024-10-25,7.648717571766169
20,2024-11-08,7.209357736762998
20,2024-11-14,7.02298538331941
20,2024-11-20,6.734149171890353
20,2024-12-19,5.643554083634344
