# Strategy 3 state estimates
# Columns: date, tenor, mu_{filtered/smoothed}, epsilon_{filtered/smoothed}, regime probabilities
date,tenor,mu_smoothed,mu_filtered,epsilon_smoothed,epsilon_filtered,regime_0_prob,regime_1_prob
2013-08-28,20,28.6616300100435,27.86582945842429,3.6011867206402677,4.3969872722594765,0.8440800833844899,0.15591991661552002
2013-08-29,20,28.729023317954027,27.992932301194337,4.154077293006839,4.89016830976653,0.8410987233054373,0.15890127669457269
2013-08-30,20,28.918479819704373,28.939873724997717,8.072936983533793,8.05154307824045,0.9984289075384508,0.0015710924615590463
2013-09-02,20,28.84257968123741,28.675658428543578,5.8022078503529,5.969129103046733,0.8164086019457734,0.1835913980542366
2013-09-03,20,28.72600183792578,28.178041582387294,3.5721564220166755,4.12011667755516,0.5860306291628801,0.4139693708371297
2013-09-04,20,28.64336765196277,27.759042905429887,1.943895247123855,2.828219993656738,0.29501887596639315,0.7049811240336166
2013-09-05,20,28.640223789169955,27.78982304764302,2.3210453504566537,3.17144609198359,0.23169616557347045,0.7683038344265394
2013-09-06,20,28.54308131153786,27.29760314714331,-0.032409158434205665,1.213069005960346,0.1932440204379804,0.8067559795620292
2013-09-09,20,28.528741994030927,27.156718682164346,-0.31733660521488005,1.054686706651701,0.08116258872857451,0.9188374112714353
2013-09-10,20,28.550026643751558,27.105913618930998,-0.5022305876283966,0.941882437192163,0.06999210913096707,0.9300078908690425
2013-09-11,20,28.659547866057835,27.480774359959238,1.139155621129305,2.3179291272279023,0.15472441495389255,0.8452755850461172
2013-09-12,20,28.764961873495754,27.86636747828371,2.425774302181175,3.3243686973932185,0.2418688505924848,0.758131149407525
2013-09-13,20,28.84819518503919,28.097612502929604,2.964740764474225,3.715323446583813,0.3909960617224699,0.6090039382775396
2013-09-16,20,29.000328461081715,29.059036968489906,6.950553834896944,6.891845327488753,0.9992382037172644,0.0007617962827451522
2013-09-17,20,28.69856500412584,27.56542929409531,-0.7899920672891767,0.343143642741353,0.9999999995404912,4.5951821278573303e-10
2013-09-18,20,28.747137372132936,27.741196397664552,1.2030106274426835,2.2089516019110675,0.8783325724197355,0.12166742758027405
2013-09-19,20,28.758386549232853,27.73571847939507,0.9299080925747489,1.9525761624125302,0.2311671723435626,0.7688328276564469
2013-09-20,20,28.777558774378544,27.822828704472144,1.2410843215363059,2.195814391442706,0.12068138474872264,0.8793186152512869
2013-09-23,20,28.732870544503033,27.61977396512775,0.17674566441560202,1.2898422437908863,0.06580843964460034,0.9341915603554091
2013-09-24,20,28.671193122602652,27.275238452580847,-1.2527571401201634,0.14319752990164147,0.03406836621170801,0.9659316337883016
2013-09-25,20,28.670705016789803,27.173385734988404,-1.4478171326124034,0.04950214918899576,0.012838054200469904,0.9871619457995398
2013-09-26,20,28.71662391612983,27.288386876271993,-0.875336780204119,0.5529002596537183,0.0125117749102432,0.9874882250897665
2013-09-27,20,28.765363213972893,27.482904114956042,-0.1351665739191681,1.1472925250976829,0.022004395084411515,0.9779956049155982
2013-09-30,20,28.741162099473456,27.371565383532566,-0.8382018480531883,0.5313948678877018,0.03402139066537602,0.9659786093346338
2013-10-01,20,28.67132574511794,26.9441529295377,-2.6906411122065492,-0.96346829662631,0.05102199197725661,0.9489780080227531
2013-10-02,20,28.708557134519932,27.094217486788597,-1.634888277343915,-0.020548629612580527,0.055395515953960694,0.9446044840460491
2013-10-03,20,28.656757163246628,26.749640188973093,-3.3128583679729466,-1.4057413936994116,0.0364436871904659,0.9635563128095439
2013-10-04,20,28.686558893126158,26.79229088921164,-2.8008118032507063,-0.9065437993361876,0.018212915086374733,0.981787084913635
2013-10-07,20,28.708778568487595,26.755208484075535,-2.993933215181336,-1.0403631307692756,0.008937004147721576,0.9910629958522883
2013-10-08,20,28.781677388742512,26.99658164652942,-1.8680866698403271,-0.08299092762723603,0.014029976526029463,0.9859700234739804
2013-10-09,20,28.811972005121252,27.05723012090922,-1.8120135220763451,-0.05727163786431433,0.010510718249300166,0.9894892817507096
2013-10-10,20,28.82215522354828,26.98548061446079,-2.20453413920886,-0.36785953012137185,0.007643790310455558,0.9923562096895545
2013-10-11,20,28.87495068742443,27.148643830099854,-1.422155252352141,0.30415160497243576,0.01131879070039266,0.9886812092996172
2013-10-14,20,28.889425996495795,27.136720483561405,-1.6397744067211377,0.11293110621325297,0.00936821284731151,0.9906317871526984
2013-10-15,20,28.898288167743765,27.09202488950302,-1.8517804232667423,-0.0455171450259968,0.008657760749629621,0.9913422392503801
2013-10-16,20,28.912468321144267,27.04967785178143,-2.0245144006218467,-0.16172393125900797,0.007864495689073605,0.9921355043109361
2013-10-17,20,28.95095577953655,27.108216442035747,-1.7483962992548996,0.09434303824590273,0.009296035154324308,0.9907039648456853
2013-10-18,20,29.005461737156857,27.32124235358137,-0.8621158194241687,0.8221035641513197,0.02234479612244874,0.9776552038775608
2013-10-21,20,28.971419972504094,27.070079259848946,-2.2091140751675518,-0.3077733625124033,0.018737804141618113,0.9812621958583914
2013-10-22,20,28.988670583699868,27.06253722839024,-2.0409808520886585,-0.11484749677903139,0.011780914480791315,0.9882190855192182
2013-10-23,20,28.999255188665607,27.009629161243794,-2.2872556882527633,-0.29762966083094966,0.008845249413095366,0.9911547505869143
2013-10-24,20,29.023949358403772,27.000002392992332,-2.3007986716499715,-0.2768517062385314,0.008022141651179412,0.9919778583488303
2013-10-25,20,29.074118394454132,27.167336911535774,-1.5515084253569,0.3552730575614582,0.01493196455161458,0.9850680354483953
2013-10-28,20,29.059795091847025,27.031950250653136,-2.321464846327718,-0.29362000513382824,0.015152706071174249,0.9848472939288356
2013-10-29,20,29.041946710657367,26.832169041274817,-3.1108548371806073,-0.9010771677980571,0.01058142786862909,0.9894185721313806
2013-10-30,20,29.07300427978683,26.83347363578058,-2.933418256010068,-0.6938876120038202,0.007445457959454029,0.9925545420405556
2013-10-31,20,29.135097542491167,27.01275020836041,-2.1322782293822797,-0.009930895251521576,0.010716822134083162,0.9892831778659266
2013-11-01,20,29.162799066037444,27.041552023572933,-2.1736864798243047,-0.05243943735979428,0.009579426175884628,0.9904205738241251
2013-11-04,20,29.178644976188778,26.995035679151275,-2.4280728496828097,-0.24446355264530695,0.00940335471186432,0.9905966452881453
2013-11-05,20,29.215613655414042,27.096428007329905,-1.9438003005285758,0.17538534755556157,0.017317926076788445,0.9826820739232209
2013-11-06,20,29.19605728097136,26.97464278152605,-2.5831366434903487,-0.36172214404503933,0.03204351788868662,0.9679564821113229
2013-11-07,20,29.12268496047709,26.525564357365464,-4.487674184033427,-1.8905535809218001,0.04850721628897449,0.951492783711035
2013-11-08,20,29.122957628394104,26.375945082211736,-4.7360221051145714,-1.989009558932203,0.015866564328110525,0.9841334356718989
2013-11-11,20,29.16878682389188,26.44100774978285,-4.272902879242967,-1.5451238051339367,0.011190143759845072,0.9888098562401644
2013-11-12,20,29.212793742654185,26.548101192221143,-3.8079613766358875,-1.1432688262028456,0.014710332791527173,0.9852896672084822
2013-11-13,20,29.19889106384992,26.36370254233555,-4.69534841052306,-1.8601598890086883,0.01576393668962015,0.9842360633103892
2013-11-14,20,29.202517585471853,26.19043365775841,-5.277630171501052,-2.2655462437876075,0.009513728703728611,0.9904862712962806
2013-11-15,20,29.28264088576648,26.365088507817656,-4.306944470398516,-1.3893920924496932,0.012872666646068395,0.9871273333539409
2013-11-18,20,29.377973006060024,26.652572287403327,-3.149469101802424,-0.4240683831457268,0.023621488996897404,0.976378511003112
2013-11-19,20,29.43219781053347,26.852268607024463,-2.4932313423915993,0.08669786111740763,0.04277116850811236,0.9572288314918967
