date,tenor,arb,arb_w,m,m_w
2016-12-16,2,41.64952430858682,41.64952430858682,1.264247815663893,1.2866234675990142
2016-12-19,2,41.08242549504037,41.08242549504037,0.6307538590586361,0.6509984965237479
2016-12-20,2,41.35659318235116,41.35659318235116,0.8187385419532873,0.8370551187074398
2016-12-21,2,39.01026200687552,39.01026200687552,-1.3821076208059395,-1.3655354799331363
2016-12-22,2,37.52364027963084,37.52364027963084,-2.595517029188656,-2.5805231874465946
2016-12-23,2,37.831262023335654,37.831262023335654,-2.0700004963901435,-2.0564346395758974
2016-12-27,2,37.72494598238916,37.72494598238916,-1.969048295685532,-1.9567744252345491
2016-12-28,2,34.979840324234075,34.979840324234075,-4.2651869106177,-4.254081980209669
2016-12-29,2,35.773848914883985,35.773848914883985,-3.1405899085422817,-3.1305425905540716
2016-12-30,2,34.85871304162556,34.85871304162556,-3.66946618353397,-3.6603757529732093
2017-01-03,2,34.12193683194343,34.12193683194343,-3.986600260528853,-3.978375585259599
2017-01-04,2,31.625792156810817,31.625792156810817,-5.8653406560746575,-5.857899283211999
2017-01-05,2,30.585276235310914,30.585276235310914,-6.248155951138891,-6.241423280453631
2017-01-06,2,29.790795243263005,29.790795243263005,-6.371909615264251,-6.365818151310918
2017-01-09,2,30.17253038828605,30.17253038828605,-5.419681663551572,-5.41417033902237
2017-01-10,2,30.414003049961124,30.414003049961124,-4.685046239793024,-4.680059803314222
2017-01-11,2,31.52048318325386,31.52048318325386,-3.2377502868335952,-3.2332387490670627
2017-01-12,2,28.155822560878008,28.155822560878008,-5.973609870237119,-5.969528002734066
2017-01-13,2,28.36893570978161,28.36893570978161,-5.211877985968421,-5.2081848677513705
2017-01-17,2,25.39120001959772,25.39120001959772,-7.409650468899713,-7.406309076227146
2017-01-18,2,25.032769160853178,25.032769160853178,-7.028264058344803,-7.0252408935458135
2017-01-19,2,23.127620402618717,23.127620402618717,-8.082611595952667,-8.079876351610725
2017-01-20,2,22.779505216621317,22.779505216621317,-7.6278004217643485,-7.625325676883545
2017-01-23,2,22.63770382501029,22.63770382501029,-7.029639735911051,-7.0274006810188965
2017-01-24,2,20.989639049686645,20.989639049686645,-7.8512564625456776,-7.849230650976587
2017-01-25,2,19.23671706717478,19.23671706717478,-8.689494783623491,-8.687661906489552
2017-01-26,2,18.34686119121409,18.34686119121409,-8.667031549147595,-8.665373231740695
2017-01-27,2,16.564765678650502,16.564765678650502,-9.453972103452973,-9.452471721037206
2017-01-30,2,16.02722560872128,16.02722560872128,-9.039939585441033,-9.038582096588673
2017-01-31,2,13.901370633926376,13.901370633926376,-10.102385554499179,-10.101157350299427
2017-02-01,2,15.440964664323872,15.440964664323872,-7.747287569425332,-7.746176337054127
2017-02-02,2,14.261912295949742,14.261912295949742,-8.076212324675701,-8.075206923958898
2017-02-03,2,13.649845095820012,13.649845095820012,-7.860824331966818,-7.859914683699234
2017-02-06,2,13.233303238253683,13.233303238253683,-7.4890456000537995,-7.488222584954556
2017-02-07,2,14.935829983717682,14.935829983717682,-5.235421820819344,-5.234677188110503
2017-02-08,2,13.036443560485722,13.036443560485722,-6.4553026969988,-6.454628981690799
2017-02-09,2,13.139229455958457,13.139229455958457,-5.747515201380725,-5.746905649435391
2017-02-10,2,11.930907968140673,11.930907968140673,-6.293376052131983,-6.292824552752872
