date,tenor,basis
2017-06-14,10,28.247879808736
2017-06-15,10,28.13272358866968
2017-06-16,10,28.5090625268314
2017-06-19,10,28.541452698067616
2017-06-20,10,29.565715171373512
2017-06-21,10,29.655873078948677
2017-06-22,10,29.66383162216647
2017-06-23,10,29.942233477293627
2017-06-26,10,31.45991575685736
2017-06-27,10,33.98741699782937
2017-06-28,10,33.6635745948
2017-06-29,10,34.05116176590673
2017-06-30,10,32.676546388217275
2017-07-03,10,32.40921560001331
2017-07-05,10,32.22927765154981
2017-07-06,10,31.85918658257012
2017-07-07,10,31.375567051399344
2017-07-10,10,32.967682092130985
2017-07-11,10,31.5188707005554
2017-07-12,10,31.34300589975993
2017-07-13,10,31.339233938971773
2017-07-14,10,32.11123292383266
2017-07-17,10,31.23032455585536
2017-07-18,10,32.735815174285165
2017-07-19,10,32.7517969084434
2017-07-20,10,33.69334585150426
2017-07-21,10,35.07462987897503
2017-07-24,10,34.70581295450526
2017-07-25,10,32.810645771876864
2017-07-26,10,32.45045579483687
2017-07-27,10,31.90747450122933
2017-07-28,10,32.633969138293764
2017-07-31,10,32.0982619089194
2017-08-01,10,33.37587319321764
2017-08-02,10,33.02043249299837
2017-08-03,10,34.132687968049254
2017-08-04,10,33.16043510725339
2017-08-07,10,32.61137320080152
2017-08-08,10,33.44666384242245
2017-08-09,10,33.1252449595043
2017-08-10,10,33.230646239341695
2017-08-11,10,32.60807603125528
2017-08-14,10,32.48499172032294
2017-08-15,10,31.99837088436965
2017-08-16,10,32.22192488745
2017-08-17,10,33.69361819347768
2017-08-18,10,33.240376734515735
2017-08-21,10,33.64146930583621
2017-08-22,10,32.82520201179028
2017-08-23,10,33.65963306255716
2017-08-24,10,34.43209448901422
2017-08-25,10,34.069583022793296
2017-08-28,10,33.59032248364093
2017-08-29,10,33.78887238639996
2017-08-30,10,33.269795991826015
2017-08-31,10,34.70096561269287
2017-09-01,10,32.82622976265026
2017-09-05,10,33.633863132367395
2017-09-06,10,33.3794592722092
2017-09-07,10,33.97247174326435
2017-09-08,10,33.23122859668183
2017-09-11,10,33.40293291905104
2017-09-12,10,32.91569052696676
2017-09-13,10,34.45624718809938
2017-09-14,10,34.60318886605586
2017-09-15,10,34.808645719304195
2017-09-18,10,33.59907744029164
2017-09-19,10,35.25938664456828
2017-09-20,10,35.92718672726039
2017-09-21,10,33.76649892759207
2017-09-22,10,33.00250054045992
2017-09-25,10,34.63048147120503
2017-09-26,10,35.00494181433612
2017-09-27,10,34.71384921889256
2017-09-28,10,33.82020318598575
2017-09-29,10,35.11376441651669
2017-10-02,10,34.82273983218764
2017-10-03,10,34.526995374242176
2017-10-04,10,34.357487581952995
2017-10-05,10,33.21862110047704
2017-10-06,10,33.28130175924261
2017-10-10,10,32.888202158349884
2017-10-11,10,32.851159980444834
2017-10-12,10,32.25203731560322
2017-10-13,10,33.57709835602134
2017-10-16,10,35.37897282012145
2017-10-17,10,33.03471849407603
2017-10-18,10,33.55060574953271
2017-10-19,10,33.92818701301928
2017-10-20,10,34.479714825705884
2017-10-23,10,33.21006278918847
2017-10-24,10,32.83310048832311
2017-10-25,10,32.86231740796228
2017-10-26,10,31.860379792860726
2017-10-27,10,32.008850723912474
2017-10-30,10,31.9476463306967
2017-10-31,10,31.233973095343718
2017-11-01,10,32.19028024010754
2017-11-02,10,30.952499009391232
2017-11-03,10,32.44241047008825
2017-11-06,10,32.992030119591846
2017-11-07,10,31.857745225669618
2017-11-08,10,31.271322570718382
2017-11-09,10,30.751960938859582
2017-11-10,10,30.47592889481533
2017-11-13,10,31.10578651178031
2017-11-14,10,31.735676483533013
2017-11-15,10,31.83985924846368
2017-11-16,10,31.492392307295177
2017-11-17,10,30.5598386248507
2017-11-20,10,31.593603678483618
2017-11-21,10,31.16557320048452
2017-11-22,10,32.417112031049044
2017-11-24,10,31.80436296639442
2017-11-27,10,32.239414462895695
2017-11-28,10,32.753770607565315
2017-11-29,10,32.40328732138309
2017-11-30,10,32.94272455400815
2017-12-01,10,33.36109878675717
2017-12-04,10,33.79892558703193
2017-12-05,10,33.04787953884113
2017-12-06,10,32.53604242730023
2017-12-07,10,31.247728045782367
2017-12-08,10,30.899834901589884
2017-12-11,10,31.63257144258577
2017-12-12,10,31.696212872938133
2017-12-13,10,29.87127613317097
2017-12-14,10,30.23240859925781
2017-12-15,10,31.265180501580687
2017-12-18,10,30.206258309246635
2017-12-19,10,28.090126452546823
2017-12-20,10,28.082392034589617
2017-12-21,10,27.9709054846289
2017-12-22,10,28.07131021342002
2017-12-26,10,28.555447358904477
2017-12-27,10,27.918395591186595
2017-12-28,10,26.71291700836244
2017-12-29,10,26.14451680350126
2018-01-02,10,27.17571127966778
2018-01-03,10,26.85529904589592
2018-01-04,10,26.07489677778352
2018-01-05,10,24.996539789852196
2018-01-08,10,26.998088757363973
2018-01-09,10,25.57034725775952
2018-01-10,10,23.32379471963412
2018-01-11,10,24.338513716397586
2018-01-12,10,22.98762403785571
2018-01-16,10,23.975245170395624
2018-01-17,10,25.221972997022647
2018-01-18,10,24.45697097254839
2018-01-19,10,25.589238359173805
2018-01-22,10,26.05220262468015
2018-01-23,10,25.991990602884925
2018-01-24,10,24.079749291414657
2018-01-25,10,25.02044685503301
2018-01-26,10,24.12395314805417
2018-01-29,10,23.306993222345056
2018-01-30,10,21.396171752814386
2018-01-31,10,21.52371517338821
2018-02-01,10,21.260686282094127
2018-02-02,10,20.20002327105084
2018-02-05,10,22.262209397567744
2018-02-06,10,20.582578271757257
2018-02-07,10,20.218470410773307
2018-02-08,10,20.29904269591708
2018-02-09,10,19.57364490140281
2018-02-12,10,18.47259948571269
2018-02-13,10,18.577712686806933
2018-02-14,10,16.652706953688153
2018-02-15,10,17.246316053214343
2018-02-16,10,17.610166861152777
2018-02-20,10,16.537595354269
2018-02-21,10,17.291137632389223
2018-02-22,10,17.239819854018037
2018-02-23,10,16.666964655336358
2018-02-26,10,16.736838578053096
2018-02-27,10,16.862863603721564
2018-02-28,10,17.149088530183974
2018-03-01,10,17.719980588755107
2018-03-02,10,17.27360785739097
2018-03-05,10,17.20111138460601
2018-03-06,10,17.647532090905315
2018-03-07,10,18.109773385643905
2018-03-08,10,18.16949237023465
2018-03-09,10,18.955120384616063
2018-03-12,10,19.095761244882738
2018-03-13,10,19.988819228047305
2018-03-14,10,20.122060643614816
2018-03-15,10,20.79668369195264
2018-03-16,10,20.85734715641996
2018-03-19,10,20.96108256646409
2018-03-20,10,21.863751544586307
2018-03-21,10,21.466883932623773
2018-03-22,10,22.40594052098868
2018-03-23,10,23.26056502092831
2018-03-26,10,22.32502652955492
2018-03-27,10,21.52869451496292
2018-03-28,10,21.030348768007457
2018-03-29,10,21.429858276049742
2018-04-02,10,21.4537586132102
2018-04-03,10,21.05276082635004
2018-04-04,10,22.20325931008739
2018-04-05,10,23.30225950997408
2018-04-06,10,22.80073927438008
2018-04-09,10,23.08424860844929
2018-04-10,10,23.128730201786823
2018-04-11,10,23.842145926784557
2018-04-12,10,22.7069255520118
2018-04-13,10,22.32866936265009
2018-04-16,10,22.714373338146288
2018-04-17,10,22.74898812913318
2018-04-18,10,19.882079760047414
2018-04-19,10,18.296428781023906
2018-04-20,10,18.13321820260279
2018-04-23,10,19.430757255371987
2018-04-24,10,19.598861159444425
2018-04-25,10,19.724021214253582
2018-04-26,10,19.268229388267343
2018-04-27,10,18.351221290127118
2018-04-30,10,18.80748340597148
2018-05-01,10,20.057852839179247
2018-05-02,10,19.345412088953594
2018-05-03,10,18.934436737352318
2018-05-04,10,16.211815034592462
2018-05-07,10,17.20131232339827
2018-05-08,10,17.980416896863346
2018-05-09,10,17.896771915777435
2018-05-10,10,18.428391341933605
2018-05-11,10,19.26943301079564
2018-05-14,10,20.77807384476273
2018-05-15,10,19.62890701433957
2018-05-16,10,21.035288216404467
2018-05-17,10,21.26070677770377
2018-05-18,10,20.877713211362448
2018-05-21,10,20.56564430668709
2018-05-22,10,20.643631632919494
2018-05-23,10,18.417005976087975
2018-05-24,10,20.29827956807173
2018-05-25,10,23.18588896193853
2018-05-29,10,20.828227675355777
2018-05-30,10,21.73593582812657
2018-05-31,10,22.4661936516402
2018-06-01,10,22.953059290380395
2018-06-04,10,22.984343410283884
2018-06-05,10,22.45292304076997
2018-06-06,10,21.36773546164818
2018-06-07,10,22.79765349338271
2018-06-08,10,25.165379987710537
2018-06-11,10,24.035624020521936
2018-06-12,10,22.839326116859127
2018-06-13,10,22.281816149203337
2018-06-14,10,23.49937572118324
2018-06-15,10,22.55264103664615
2018-06-18,10,22.73747920265248
2018-06-19,10,21.981777966146865
2018-06-20,10,23.20006487462888
2018-06-21,10,23.101674225713964
2018-06-22,10,23.17232321809917
2018-06-25,10,23.693830047395465
2018-06-26,10,23.14178652881526
2018-06-27,10,22.846546912238523
2018-06-28,10,22.0209244485892
2018-06-29,10,22.03188899832844
2018-07-02,10,22.401755281118422
2018-07-03,10,23.066472827542043
2018-07-05,10,23.411385692260183
2018-07-06,10,24.67020273906553
2018-07-09,10,24.39309437546109
2018-07-10,10,24.71886967921887
2018-07-11,10,24.61627411801669
2018-07-12,10,24.7978525040038
2018-07-13,10,26.138679333880248
2018-07-16,10,26.80544873688405
2018-07-17,10,27.24902853374232
2018-07-18,10,26.465836386824208
2018-07-19,10,26.762481248281404
2018-07-20,10,26.9695348558696
2018-07-23,10,25.340249125964704
2018-07-24,10,26.996483329386763
2018-07-25,10,25.90351128232362
2018-07-26,10,26.613598408529185
2018-07-27,10,27.156647144375142
2018-07-30,10,27.22857428380189
2018-07-31,10,27.22565465560712
2018-08-01,10,26.93093504291033
2018-08-02,10,25.861997858138693
2018-08-03,10,27.22770496508264
2018-08-06,10,27.96145140607331
2018-08-07,10,26.508864264398483
2018-08-08,10,27.049190733361456
2018-08-09,10,27.629612925639265
2018-08-10,10,27.166509554945605
2018-08-13,10,27.897934506300203
2018-08-14,10,27.232357765119048
2018-08-15,10,28.06253823598672
2018-08-16,10,27.639958900493863
2018-08-17,10,28.57418754671937
2018-08-20,10,28.079823683806467
2018-08-21,10,27.957721779727763
2018-08-22,10,28.123060331781744
2018-08-23,10,27.509186989342936
2018-08-24,10,28.242626467547268
2018-08-27,10,26.87812250551366
2018-08-28,10,26.53543714047578
2018-08-29,10,29.06704620043945
2018-08-30,10,28.99959841811574
2018-08-31,10,28.79235890330233
2018-09-04,10,28.2747319724175
2018-09-05,10,27.92812399967869
2018-09-06,10,28.22736805317305
2018-09-07,10,27.316019948429076
2018-09-10,10,27.482374814873367
2018-09-11,10,26.715194591484533
2018-09-12,10,27.2256969300999
2018-09-13,10,27.558136390022355
2018-09-14,10,26.990348524624835
2018-09-17,10,27.34953143105793
2018-09-18,10,26.575504789612125
2018-09-19,10,26.30790469684285
2018-09-20,10,27.260024658697372
2018-09-21,10,26.56698582951259
2018-09-24,10,26.242328865899765
2018-09-25,10,26.855533970389104
2018-09-26,10,27.658532578414
2018-09-27,10,26.911274749714664
2018-09-28,10,26.688485516102048
2018-10-01,10,26.59659191511344
2018-10-02,10,26.927053163239293
2018-10-03,10,26.232838491842017
2018-10-04,10,25.594917330780163
2018-10-05,10,23.812196552943647
2018-10-09,10,24.14649000909378
2018-10-10,10,25.096353925475626
2018-10-11,10,25.436423100890806
2018-10-12,10,25.21535473940071
2018-10-15,10,24.46643515822359
2018-10-16,10,24.5129417065848
2018-10-17,10,23.286508097879505
2018-10-18,10,25.093225521208865
2018-10-19,10,24.49490697717272
2018-10-22,10,25.23784662978869
2018-10-23,10,25.352180269779808
2018-10-24,10,25.1479128981602
2018-10-25,10,25.209464808497728
2018-10-26,10,25.33805483032836
2018-10-29,10,25.138245829137134
2018-10-30,10,23.62665047343171
2018-10-31,10,24.336068906349908
2018-11-01,10,24.939617524131165
2018-11-02,10,25.176234665718084
2018-11-05,10,25.747300334273405
2018-11-06,10,25.39165608586916
2018-11-07,10,25.164707616665
2018-11-08,10,24.85932148749589
2018-11-09,10,25.769353330939964
2018-11-13,10,27.05586652250514
2018-11-14,10,25.170504407443502
2018-11-15,10,26.307127831493005
2018-11-16,10,24.958091356410705
2018-11-19,10,25.591581500592497
2018-11-20,10,25.062215993905117
2018-11-21,10,23.80185837448141
2018-11-23,10,23.24501239360677
2018-11-26,10,24.62725451963132
2018-11-27,10,25.78984664482141
2018-11-28,10,24.56575693737585
2018-11-29,10,25.079999021500043
2018-11-30,10,25.86326088996452
2018-12-03,10,25.387744962073214
2018-12-04,10,28.40745852761279
2018-12-06,10,28.917876437761837
2018-12-07,10,29.88784861422738
2018-12-10,10,31.67709917701876
2018-12-11,10,30.55293376905689
2018-12-12,10,30.695133252041103
2018-12-13,10,32.048947653868765
2018-12-14,10,30.59945664921628
2018-12-17,10,30.69932333955802
2018-12-18,10,28.77281083460082
2018-12-19,10,26.037059904104865
2018-12-20,10,29.38252585986237
2018-12-21,10,27.044307190364748
2018-12-24,10,27.00345700349385
2018-12-26,10,27.934802800508866
2018-12-27,10,28.506535431001
2018-12-28,10,26.88766819370244
2018-12-31,10,26.86555078311505
2019-01-02,10,26.677623154569574
2019-01-03,10,27.156344353300767
2019-01-04,10,28.573301100491847
2019-01-07,10,27.723457733741498
2019-01-08,10,27.843430125680243
2019-01-09,10,27.04630274620314
2019-01-10,10,28.847458855150197
2019-01-11,10,27.55384565839904
2019-01-14,10,26.10915458423733
2019-01-15,10,27.411953940965645
2019-01-16,10,26.743962917437045
2019-01-17,10,27.422075827834306
2019-01-18,10,26.837975855977845
2019-01-22,10,26.259801506018903
2019-01-23,10,25.14850172160135
2019-01-24,10,25.658420878176287
2019-01-25,10,24.694375263283348
2019-01-28,10,24.86346032744672
2019-01-29,10,25.09828435507848
2019-01-30,10,22.49869446331985
2019-01-31,10,25.530748065640807
2019-02-01,10,25.22245892715432
2019-02-04,10,25.41023222691672
2019-02-05,10,24.974779418132076
2019-02-06,10,24.802534766785698
2019-02-07,10,23.98360255090768
2019-02-08,10,22.34455816943597
2019-02-11,10,22.19108639701432
2019-02-12,10,22.40448003200339
2019-02-13,10,22.406644727874777
2019-02-14,10,23.24564946049486
2019-02-15,10,22.608535972499222
2019-02-19,10,21.616190525515265
2019-02-20,10,21.090488623161093
2019-02-21,10,18.377857949489798
2019-02-22,10,19.80377714360327
2019-02-25,10,20.00131258359295
2019-02-26,10,20.00600683240043
2019-02-27,10,21.032208834412813
2019-02-28,10,20.68487408880327
2019-03-01,10,20.68334763522421
2019-03-04,10,20.50008818855082
2019-03-05,10,22.04969841181014
2019-03-06,10,22.45936373477474
2019-03-07,10,22.595999085903717
2019-03-08,10,22.75629261256904
2019-03-11,10,23.002339794975228
2019-03-12,10,22.140544317872354
2019-03-13,10,21.82342403412196
2019-03-14,10,20.549169575925248
2019-03-15,10,21.180197928514247
2019-03-18,10,20.615672280692703
2019-03-19,10,21.11053426082861
2019-03-20,10,18.884614087477644
2019-03-21,10,20.668942307680027
2019-03-22,10,19.828169844124943
2019-03-25,10,17.857174833015847
2019-03-26,10,20.13230977603308
2019-03-27,10,20.21017675168045
2019-03-28,10,22.45648831556977
2019-03-29,10,20.367851062703664
2019-04-01,10,21.49292121406131
2019-04-02,10,20.98447923748691
2019-04-03,10,20.47538092956546
2019-04-04,10,20.81273904458226
2019-04-05,10,20.727850578139424
2019-04-08,10,21.85072841677237
2019-04-09,10,21.13061717206267
2019-04-10,10,20.3321553572122
2019-04-11,10,20.046504507114093
2019-04-12,10,20.583310292632238
2019-04-15,10,20.863213645372355
2019-04-16,10,21.123388079671315
2019-04-17,10,21.40259786279853
2019-04-18,10,21.25395858277864
2019-04-22,10,21.085382218319864
2019-04-23,10,20.9140367682914
2019-04-24,10,20.30795065784298
2019-04-25,10,19.49079640099825
2019-04-26,10,19.670498303299155
2019-04-29,10,18.6983359457127
2019-04-30,10,18.750874076385315
2019-05-01,10,18.378810675161446
2019-05-02,10,19.21074926975132
2019-05-03,10,18.39491773273141
2019-05-06,10,18.87660885165008
2019-05-07,10,18.780000645350896
2019-05-08,10,18.292126513761445
2019-05-09,10,18.55062429456657
2019-05-10,10,19.05054486596171
2019-05-13,10,19.011745180452778
2019-05-14,10,19.33621137202522
2019-05-15,10,19.2906431120021
2019-05-16,10,18.488686137949657
2019-05-17,10,19.58886056814265
2019-05-20,10,18.75820564976928
2019-05-21,10,19.29749496883292
2019-05-22,10,20.32853170724323
2019-05-23,10,22.050411806246984
2019-05-24,10,21.70900833657899
2019-05-28,10,20.76817023706434
2019-05-29,10,20.736380488464164
2019-05-30,10,20.745007124676192
2019-05-31,10,20.00775960566472
2019-06-03,10,20.008182662853983
2019-06-04,10,20.04127118191425
2019-06-05,10,19.62973137880519
2019-06-06,10,21.07487617982073
2019-06-07,10,20.45675915932188
2019-06-10,10,19.80468600772056
2019-06-11,10,19.44500937762328
2019-06-12,10,19.347298106675566
2019-06-13,10,19.777856986984403
2019-06-14,10,20.39341516076433
2019-06-17,10,21.731420325452603
2019-06-18,10,22.025691615665806
2019-06-19,10,22.991794385085456
2019-06-20,10,22.53740638417102
2019-06-21,10,23.03759234470792
2019-06-24,10,23.279119604360236
2019-06-25,10,24.354815105192017
2019-06-26,10,22.363190321650336
2019-06-27,10,21.905655835783307
2019-06-28,10,22.67925432157369
2019-07-01,10,22.637002900842703
2019-07-02,10,22.23609389072402
2019-07-03,10,23.608400189067964
2019-07-05,10,23.01243019104504
2019-07-08,10,22.553074148476952
2019-07-09,10,23.586647481002014
2019-07-10,10,23.411205464740647
2019-07-11,10,23.19992275732207
2019-07-12,10,23.334999035704584
2019-07-15,10,23.79700316528678
2019-07-16,10,22.737518783475537
2019-07-17,10,22.438176498740237
2019-07-18,10,24.964939331058048
2019-07-19,10,25.022906309868347
2019-07-22,10,24.80588543866125
2019-07-23,10,24.67713071874212
2019-07-24,10,24.3098816721199
2019-07-25,10,24.592450915141853
2019-07-26,10,24.650529620013916
2019-07-29,10,25.94718262391993
2019-07-30,10,26.05636371330044
2019-07-31,10,24.187811962161906
2019-08-01,10,25.92825278448396
2019-08-02,10,27.38254401378981
2019-08-05,10,27.91110928326069
2019-08-06,10,26.910764392873432
2019-08-07,10,27.11963870263065
2019-08-08,10,25.084560279526897
2019-08-09,10,24.22625285038117
2019-08-12,10,24.017442882553496
2019-08-13,10,23.529601109872917
2019-08-14,10,24.339823038674865
2019-08-15,10,25.441854344405694
2019-08-16,10,25.86947320171396
2019-08-19,10,24.37509978651775
2019-08-20,10,25.204764511579384
2019-08-21,10,25.263908689170396
2019-08-22,10,25.675439147812
2019-08-23,10,25.39911869790413
2019-08-26,10,24.729341591474
2019-08-27,10,25.24949712924496
2019-08-28,10,27.28343014650082
2019-08-29,10,27.24386652156906
2019-08-30,10,27.548557815542097
2019-09-03,10,26.96153662074872
2019-09-04,10,27.838435706810657
2019-09-05,10,27.09373607004963
2019-09-06,10,27.32903867413984
2019-09-09,10,28.08292759357789
2019-09-10,10,28.19339804965404
2019-09-11,10,27.84076870625984
2019-09-12,10,27.413037388335223
2019-09-13,10,28.17090790634859
2019-09-16,10,28.729459924694567
2019-09-17,10,27.222388088370398
2019-09-18,10,28.66488084607434
2019-09-19,10,28.235251317485503
2019-09-20,10,27.01665452123692
2019-09-23,10,28.50406594675283
2019-09-24,10,27.573333837291894
2019-09-25,10,28.12330926996509
2019-09-26,10,27.278429599162365
2019-09-27,10,27.322854898619283
2019-09-30,10,26.31553165517218
2019-10-01,10,27.181296910177
2019-10-02,10,26.610714080008705
2019-10-03,10,26.964174036359083
2019-10-04,10,27.084382060302858
2019-10-07,10,27.55018781657847
2019-10-08,10,26.923552587896356
2019-10-09,10,27.462097261010683
2019-10-10,10,28.534218334750364
2019-10-11,10,28.519342494299792
2019-10-15,10,28.78841482232275
2019-10-16,10,29.03606437072437
2019-10-17,10,29.498052352148196
2019-10-18,10,29.988024464653307
2019-10-21,10,30.424956315999736
2019-10-22,10,30.26573411645029
2019-10-23,10,29.942821633528467
2019-10-24,10,29.814051072318847
2019-10-25,10,28.55418265608421
2019-10-28,10,27.90137282445704
2019-10-29,10,28.07772584331181
2019-10-30,10,28.874008813848377
2019-10-31,10,27.863633484708203
2019-11-01,10,28.548605687839256
2019-11-04,10,28.1892790800664
2019-11-05,10,28.212227509700767
2019-11-06,10,29.77249385262894
2019-11-07,10,27.78135259937196
2019-11-08,10,24.858893036174837
2019-11-12,10,28.058827873784765
2019-11-13,10,29.19352170396516
2019-11-14,10,28.958335147000213
2019-11-15,10,28.48459258283808
2019-11-18,10,27.90333623508224
2019-11-19,10,28.637673422220445
2019-11-20,10,29.239227737685155
2019-11-21,10,28.930204936881157
2019-11-22,10,29.017045312915712
2019-11-25,10,28.78510691010527
2019-11-26,10,28.57978321035182
2019-11-27,10,27.823438367609043
2019-11-29,10,26.68217836138132
2019-12-02,10,26.457219156912345
2019-12-03,10,25.969744439970896
2019-12-04,10,26.399627593356456
2019-12-05,10,26.444581944913296
2019-12-06,10,26.5430807681266
2019-12-09,10,26.02329300988694
2019-12-10,10,26.08987916073778
2019-12-11,10,26.97349674600113
2019-12-12,10,26.174394294580253
2019-12-13,10,27.00594031483928
2019-12-16,10,26.13894830881145
2019-12-17,10,27.218682391547677
2019-12-18,10,24.81024119061149
2019-12-19,10,25.04798836705737
2019-12-20,10,23.37331393988285
2019-12-23,10,23.64674816063504
2019-12-24,10,23.156031248450205
2019-12-26,10,22.242227327864413
2019-12-27,10,23.173847086650483
2019-12-30,10,21.484789639953902
2019-12-31,10,23.95186196856525
2020-01-02,10,22.037676291895025
2020-01-03,10,23.14533206781988
2020-01-06,10,22.921294373610124
2020-01-07,10,22.503214841202976
2020-01-08,10,22.259911856705717
2020-01-09,10,22.60377395778781
2020-01-10,10,22.15630231860109
2020-01-13,10,23.303887922578863
2020-01-14,10,23.960317060112143
2020-01-15,10,23.42139692115052
2020-01-16,10,23.74017862440516
2020-01-17,10,23.14853079910193
2020-01-21,10,22.271955333648123
2020-01-22,10,22.26713930720604
2020-01-23,10,22.194077925385983
2020-01-24,10,21.485031451911052
2020-01-27,10,20.635483653437262
2020-01-28,10,21.53167943726774
2020-01-29,10,21.121621416784198
2020-01-30,10,22.7173785652912
2020-01-31,10,20.2426618632212
2020-02-03,10,20.50920774051113
2020-02-04,10,21.45085020233805
2020-02-05,10,20.66006419246148
2020-02-06,10,21.00164989458085
2020-02-07,10,20.769828033606583
2020-02-10,10,21.348886061483
2020-02-11,10,22.554291162764088
2020-02-12,10,21.56889187946209
2020-02-13,10,20.24324787079925
2020-02-14,10,21.37478250905156
2020-02-18,10,19.56622664582187
2020-02-19,10,17.98657479841424
2020-02-20,10,18.587014779249955
2020-02-21,10,19.681100188746484
2020-02-24,10,18.6583662166706
2020-02-25,10,19.3704134641859
2020-02-26,10,20.45775990808573
2020-02-27,10,18.565399908794262
2020-02-28,10,25.12807487363044
2020-03-02,10,26.85004651724833
2020-03-03,10,23.2930547236343
2020-03-04,10,24.89518288633974
2020-03-05,10,22.345804452217337
2020-03-06,10,31.529259558120685
2020-03-09,10,23.45060935524224
2020-03-10,10,23.962460756377084
2020-03-11,10,39.305102635076594
2020-03-12,10,14.40979844661294
2020-03-13,10,33.81712049565611
2020-03-16,10,39.660549148343705
2020-03-17,10,34.09890942359216
2020-03-18,10,24.68889374868334
2020-03-19,10,38.56946490656375
2020-03-20,10,26.738430931938492
2020-03-23,10,26.26194640159784
2020-03-24,10,15.837580735411636
2020-03-25,10,20.17705570733997
2020-03-26,10,20.66565528141108
2020-03-27,10,42.12666404188826
2020-03-30,10,25.270413850582145
2020-03-31,10,31.322962244637598
2020-04-01,10,28.443686849191067
2020-04-02,10,29.048798601489796
2020-04-03,10,25.470835538554667
2020-04-06,10,25.64349426437795
2020-04-07,10,25.141117050526677
2020-04-08,10,23.24253545741284
2020-04-09,10,24.62701735410188
2020-04-13,10,21.45939162439879
2020-04-14,10,24.110777233161684
2020-04-15,10,21.142209971569685
2020-04-16,10,26.436466698991357
2020-04-17,10,21.544538803670576
2020-04-20,10,25.02104562244422
2020-04-21,10,23.653308964197706
2020-04-22,10,24.70966004089138
2020-04-23,10,24.19551057841751
2020-04-24,10,22.4887193733192
2020-04-27,10,23.95837885347696
2020-04-28,10,23.185822461542216
2020-04-29,10,25.4959973309754
2020-04-30,10,27.0784660745571
2020-05-01,10,27.351019748056416
2020-05-04,10,27.621127078911726
2020-05-05,10,25.46451775541138
2020-05-06,10,24.798439017788
2020-05-07,10,26.31823440074844
2020-05-08,10,23.99231958729375
2020-05-11,10,25.537844303811227
2020-05-12,10,25.66488314654781
2020-05-13,10,24.46880581776334
2020-05-14,10,24.20459685295472
2020-05-15,10,22.85845123316533
2020-05-18,10,22.67256758809343
2020-05-19,10,22.3147215653774
2020-05-20,10,22.50053393812124
2020-05-21,10,23.783631386904432
2020-05-22,10,26.056302756452
2020-05-26,10,24.65521800811166
2020-05-27,10,26.85176361093333
2020-05-28,10,26.186217194064117
2020-05-29,10,27.42687869831117
2020-06-01,10,27.105713769701723
2020-06-02,10,27.32108753568552
2020-06-03,10,26.821439181283765
2020-06-04,10,29.50668751682261
2020-06-05,10,29.63890264167324
2020-06-08,10,30.76907370339167
2020-06-09,10,29.077545438396243
2020-06-10,10,27.226487330886957
2020-06-11,10,27.53896193892436
2020-06-12,10,27.87707763520774
2020-06-15,10,28.33853918955853
2020-06-16,10,27.58185966719617
2020-06-17,10,20.72260212234056
2020-06-18,10,30.472234236449395
2020-06-19,10,30.61475452384998
2020-06-22,10,30.30066460322223
2020-06-23,10,28.620648310964118
2020-06-24,10,29.69188744051276
2020-06-25,10,31.597207702396275
2020-06-26,10,29.719664890635045
2020-06-29,10,31.161247019177992
2020-06-30,10,31.3767680972621
2020-07-01,10,31.39165332126214
2020-07-02,10,32.32820945265003
2020-07-06,10,31.59829345152021
2020-07-07,10,30.878946333672275
2020-07-08,10,30.723145319873083
2020-07-09,10,31.05428656510867
2020-07-10,10,30.067689130972568
2020-07-13,10,31.457781076431612
2020-07-14,10,32.16772691879699
2020-07-15,10,28.631800863518905
2020-07-16,10,30.298131029422592
2020-07-17,10,31.92475361078141
2020-07-20,10,30.393504756005555
2020-07-21,10,31.91423876794275
2020-07-22,10,32.00775304915693
2020-07-23,10,31.454292237431677
2020-07-24,10,31.81529749930024
2020-07-27,10,29.927489196590606
2020-07-28,10,30.09378629913905
2020-07-29,10,30.00455484793996
2020-07-30,10,30.928768559814745
2020-07-31,10,28.493407995828772
2020-08-03,10,28.766504462292005
2020-08-04,10,29.62150342236125
2020-08-05,10,29.59858597534337
2020-08-06,10,29.891725199815426
2020-08-07,10,30.169690960897285
2020-08-10,10,29.51678659173673
2020-08-11,10,28.70358465145273
2020-08-12,10,28.40507404115344
2020-08-13,10,28.17664212030779
2020-08-14,10,28.377491352251653
2020-08-17,10,28.589704300070466
2020-08-18,10,27.248365765681896
2020-08-19,10,24.776190125979085
2020-08-20,10,27.060733655326345
2020-08-21,10,26.90744857300808
2020-08-24,10,28.12156041442914
2020-08-25,10,27.83378260542868
2020-08-26,10,27.32499705086377
2020-08-27,10,28.365382286823504
2020-08-28,10,27.929316018990846
2020-08-31,10,27.403855247503103
2020-09-01,10,28.14238876582388
2020-09-02,10,27.95300651408984
2020-09-03,10,30.93919154615987
2020-09-04,10,29.48767042587619
2020-09-08,10,30.995451645086103
2020-09-09,10,31.174934515245667
2020-09-10,10,30.3991263690273
2020-09-11,10,30.444531065605403
2020-09-14,10,31.801230553500915
2020-09-15,10,29.97323473298285
2020-09-16,10,30.453136805557165
2020-09-17,10,29.900187172713373
2020-09-18,10,29.65964869594994
2020-09-21,10,28.675208905850624
2020-09-22,10,27.30884010336388
2020-09-23,10,26.87531252605791
2020-09-24,10,26.926511679490343
2020-09-25,10,25.95552248684685
